tTarget,tCal_avg,tCal_std
50.0,50.0,0.01,49.94,0.01,0.060000000000002274,49.94,0.01,0.060000000000002274,49.94,0.01,0.060000000000002274,49.94,0.01,0.060000000000002274,49.94,0.01,0.060000000000002274,49.94,0.01,0.060000000000002274,49.94,0.01,0.060000000000002274
80.0,80.08,0.01,79.87,0.01,0.20999999999999375,79.87,0.02,0.20999999999999375,79.87,0.01,0.20999999999999375,79.88,0.02,0.20000000000000284,79.88,0.01,0.20000000000000284,79.87,0.01,0.20999999999999375,79.87,0.01,0.20999999999999375
110.0,110.16,0.03,110.09,0.03,0.06999999999999318,110.09,0.03,0.06999999999999318,110.09,0.03,0.06999999999999318,110.09,0.03,0.06999999999999318,110.09,0.03,0.06999999999999318,110.09,0.03,0.06999999999999318,110.09,0.03,0.06999999999999318
